observed_on,latitude,longitude,place_county_name,place_state_name,url,image_url,description
12/03/2023,-166.821.395.997,-492.614.209.997,Confins,Minas Gerais,https://www.inaturalist.org/observations/147027253,https://static.inaturalist.org/photos/252918927/medium.jpeg,
12/03/2023,-236.036.652.156,-467.726.394.162,São Paulo,São Paulo,https://www.inaturalist.org/observations/150384136,https://static.inaturalist.org/photos/259299608/medium.jpg,
14/03/2023,-237.271.395.107,-464.964.863.079,Magé,Rio de Janeiro,https://www.inaturalist.org/observations/160302709,https://inaturalist-open-data.s3.amazonaws.com/photos/276997405/medium.jpeg,
15/03/2023,-186.076.767.978,-465.128.865.987,São Paulo,São Paulo,https://www.inaturalist.org/observations/250492530,https://static.inaturalist.org/photos/448008723/medium.jpeg,
18/03/2023,-199.515.007.099,-439.054.656.029,Petrópolis,Rio de Janeiro,https://www.inaturalist.org/observations/147458433,https://static.inaturalist.org/photos/253742079/medium.jpeg,
24/03/2023,-157.724.046.968,-478.336.440.964,Florestal,Minas Gerais,https://www.inaturalist.org/observations/147901073,https://inaturalist-open-data.s3.amazonaws.com/photos/254587362/medium.jpg,
25/03/2023,-235.849.238.399,-46.882.168.863,Juiz de Fora,Minas Gerais,https://www.inaturalist.org/observations/149796304,https://inaturalist-open-data.s3.amazonaws.com/photos/258177402/medium.jpeg,
27/03/2023,-220.522.583.333,-445.852.616.667,Governador Valadares,Minas Gerais,https://www.inaturalist.org/observations/199414229,https://inaturalist-open-data.s3.amazonaws.com/photos/351666620/medium.jpeg,
27/03/2023,-157.977.883.317,-478.097.795.508,São Vicente,São Paulo,https://www.inaturalist.org/observations/148841112,https://static.inaturalist.org/photos/256387151/medium.jpeg,"Grupo de 5 indivíduos, sendo 4 adultos e um juvenil."
28/03/2023,-167.069.383.333,-439.404.966.667,São Vicente,São Paulo,https://www.inaturalist.org/observations/148841168,https://inaturalist-open-data.s3.amazonaws.com/photos/256387323/medium.jpg,
31/03/2023,-2.286.972.478,-427.445.019.409,Morro Agudo,São Paulo,https://www.inaturalist.org/observations/149185639,https://inaturalist-open-data.s3.amazonaws.com/photos/257030751/medium.jpeg,
31/03/2023,-157.704.541.509,-478.305.598.412,Abaeté,Minas Gerais,https://www.inaturalist.org/observations/161829431,https://static.inaturalist.org/photos/279753412/medium.jpeg,
03/04/2023,-211.694.018,-478.110.855,Macaé,Rio de Janeiro,https://www.inaturalist.org/observations/162521469,https://inaturalist-open-data.s3.amazonaws.com/photos/281021652/medium.jpg,
04/04/2023,-2.227.437,-4.253.653,Jundiaí,São Paulo,https://www.inaturalist.org/observations/149233112,https://static.inaturalist.org/photos/257122675/medium.jpeg,
05/04/2023,-203.288.424.815,-463.764.000.204,Ribeirão Pires,São Paulo,https://www.inaturalist.org/observations/149252139,https://inaturalist-open-data.s3.amazonaws.com/photos/257158112/medium.jpeg,
06/04/2023,-157.437.035,-47.895.226,Viçosa,Minas Gerais,https://www.inaturalist.org/observations/149319705,https://static.inaturalist.org/photos/257281813/medium.jpg,Híbrido
07/04/2023,-199.164.013.211,-439.415.493.608,Araçariguama,São Paulo,https://www.inaturalist.org/observations/150162442,https://inaturalist-open-data.s3.amazonaws.com/photos/258871167/medium.jpg,
07/04/2023,-202.044.512.376,-463.917.111.291,Viçosa,Minas Gerais,https://www.inaturalist.org/observations/162206205,https://static.inaturalist.org/photos/280448173/medium.jpeg,Foto tirada por ítalo sardinha
08/04/2023,-235.857.696.533,-468.811.225.891,Montes Claros,Minas Gerais,https://www.inaturalist.org/observations/150088018,https://inaturalist-open-data.s3.amazonaws.com/photos/258729752/medium.jpg,
09/04/2023,-158.484.160.375,-478.583.976.254,Rio Claro,São Paulo,https://www.inaturalist.org/observations/150807752,https://static.inaturalist.org/photos/260111054/medium.jpeg,
12/04/2023,-167.112.992.665,-439.422.325.201,Patos de Minas,Minas Gerais,https://www.inaturalist.org/observations/150334494,https://inaturalist-open-data.s3.amazonaws.com/photos/259203068/medium.jpeg,
17/04/2023,-157.639.166.667,-478.715.666.667,Ribeirao Preto,São Paulo,https://www.inaturalist.org/observations/160448910,https://static.inaturalist.org/photos/277255424/medium.jpeg,
18/04/2023,-15.657.971.747,-477.925.346.419,Cotia,São Paulo,https://www.inaturalist.org/observations/150864326,https://inaturalist-open-data.s3.amazonaws.com/photos/260215262/medium.jpeg,
18/04/2023,-168.591.094,-449.092.353,Cotia,São Paulo,https://www.inaturalist.org/observations/150928364,https://inaturalist-open-data.s3.amazonaws.com/photos/260338243/medium.jpg,
18/04/2023,-238.003.680.197,-466.566.153.141,Cotia,São Paulo,https://www.inaturalist.org/observations/150928365,https://inaturalist-open-data.s3.amazonaws.com/photos/260338253/medium.jpg,
19/04/2023,-235.637.544.879,-467.256.206.274,Cotia,São Paulo,https://www.inaturalist.org/observations/150928366,https://inaturalist-open-data.s3.amazonaws.com/photos/260338262/medium.jpg,
19/04/2023,-188.884.556,-4.194.769.185,Taboão da Serra,São Paulo,https://www.inaturalist.org/observations/197461063,https://inaturalist-open-data.s3.amazonaws.com/photos/347789915/medium.jpeg,
19/04/2023,-211.308.295.634,-416.924.054.141,Santo André,São Paulo,https://www.inaturalist.org/observations/151312203,https://inaturalist-open-data.s3.amazonaws.com/photos/261057277/medium.jpeg,
20/04/2023,-157.375.941.273,-478.544.223.142,Patos de Minas,Minas Gerais,https://www.inaturalist.org/observations/161787351,https://inaturalist-open-data.s3.amazonaws.com/photos/285173689/medium.jpeg,
20/04/2023,-236.509.404.877,-466.157.726.192,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/151675689,https://inaturalist-open-data.s3.amazonaws.com/photos/261739661/medium.jpeg,
20/04/2023,-168.591.094,-449.092.353,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/151601498,https://static.inaturalist.org/photos/261600191/medium.jpeg,
20/04/2023,-193.543.852.285,-436.068.656.913,São Paulo,São Paulo,https://www.inaturalist.org/observations/188629748,https://inaturalist-open-data.s3.amazonaws.com/photos/330202251/medium.jpg,
21/04/2023,-203.271.869.051,-46.482.137.267,Ibiaí,Minas Gerais,https://www.inaturalist.org/observations/152071566,https://inaturalist-open-data.s3.amazonaws.com/photos/262473981/medium.jpeg,
23/04/2023,-157.286.262.628,-478.899.544.157,Cotia,São Paulo,https://www.inaturalist.org/observations/152264443,https://inaturalist-open-data.s3.amazonaws.com/photos/262828912/medium.jpg,
25/04/2023,-184.242.860.278,-480.655.368.611,Cotia,São Paulo,https://www.inaturalist.org/observations/152264520,https://inaturalist-open-data.s3.amazonaws.com/photos/262829100/medium.jpg,
25/04/2023,-207.806.028.068,-493.539.635.092,Aiuruoca,Minas Gerais,https://www.inaturalist.org/observations/152770399,https://static.inaturalist.org/photos/263765952/medium.jpg,
26/04/2023,-236.464.878.851,-466.196.583.653,Montes Claros,Minas Gerais,https://www.inaturalist.org/observations/159156803,https://static.inaturalist.org/photos/274974173/medium.jpg,"O exemplar parecia estar doente, pois estava bastante debilitado e se movimentava com certa dificuldade."
28/04/2023,-20.402.207.152,-435.105.572.641,Maricá,Rio de Janeiro,https://www.inaturalist.org/observations/153138452,https://static.inaturalist.org/photos/264457475/medium.jpeg,
28/04/2023,-157.670.155.776,-478.575.672.494,Ribeirao Preto,São Paulo,https://www.inaturalist.org/observations/165641565,https://inaturalist-open-data.s3.amazonaws.com/photos/286749528/medium.jpeg,
28/04/2023,-157.667.732.077,-478.593.098.527,Morada Nova de Minas,Minas Gerais,https://www.inaturalist.org/observations/153435674,https://inaturalist-open-data.s3.amazonaws.com/photos/265008213/medium.jpeg,
28/04/2023,-157.662.156.497,-478.589.343.436,Nova Friburgo,Rio de Janeiro,https://www.inaturalist.org/observations/162950850,https://inaturalist-open-data.s3.amazonaws.com/photos/281791326/medium.jpg,
28/04/2023,-157.667.009.322,-478.584.408.147,Vargem Bonita,Minas Gerais,https://www.inaturalist.org/observations/243604734,https://static.inaturalist.org/photos/434401133/medium.jpg,
28/04/2023,-15.767.000.359,-478.587.090.399,Governador Valadares,Minas Gerais,https://www.inaturalist.org/observations/153699181,https://static.inaturalist.org/photos/265493690/medium.jpeg,
28/04/2023,-157.660.098.152,-47.858.700.463,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/153817585,https://inaturalist-open-data.s3.amazonaws.com/photos/265714201/medium.jpeg,
29/04/2023,-158.606.724.534,-479.586.383.142,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/153842922,https://inaturalist-open-data.s3.amazonaws.com/photos/265759982/medium.jpeg,
29/04/2023,-227.035,-470.003.472.217,Buritis,Minas Gerais,https://www.inaturalist.org/observations/153855387,https://inaturalist-open-data.s3.amazonaws.com/photos/265783704/medium.jpg,
29/04/2023,-199.661.600.222,-439.892.836.288,São Roque de Minas,Minas Gerais,https://www.inaturalist.org/observations/243614188,https://static.inaturalist.org/photos/434416636/medium.jpg,
29/04/2023,-225.022.507.596,-431.718.588.046,Cotia,São Paulo,https://www.inaturalist.org/observations/153956053,https://inaturalist-open-data.s3.amazonaws.com/photos/265968811/medium.jpeg,
30/04/2023,-235.774.045.989,-464.684.769.139,Montes Claros,Minas Gerais,https://www.inaturalist.org/observations/162404230,https://inaturalist-open-data.s3.amazonaws.com/photos/280800852/medium.jpg,
30/04/2023,-237.707.219.562,-467.001.507.059,Montes Claros,Minas Gerais,https://www.inaturalist.org/observations/162404232,https://inaturalist-open-data.s3.amazonaws.com/photos/280800926/medium.jpg,
30/04/2023,-235.826.866.667,-464.768.666.667,Montes Claros,Minas Gerais,https://www.inaturalist.org/observations/197398066,,
30/04/2023,-235.822.790.093,-464.744.676.277,Governador Valadares,Minas Gerais,https://www.inaturalist.org/observations/155089882,https://static.inaturalist.org/photos/268037336/medium.jpeg,Fotografado no Parque  Municipal de GV.
30/04/2023,-203.712.843.485,-509.334.728.122,Ibiaí,Minas Gerais,https://www.inaturalist.org/observations/155565060,https://inaturalist-open-data.s3.amazonaws.com/photos/268922766/medium.jpeg,
30/04/2023,-188.891.167.056,-419.034.553.767,São Paulo,São Paulo,https://www.inaturalist.org/observations/157853303,https://static.inaturalist.org/photos/272868772/medium.jpeg,
30/04/2023,-217.323.833.333,-4.337.118,São Paulo,São Paulo,https://www.inaturalist.org/observations/155631618,https://inaturalist-open-data.s3.amazonaws.com/photos/269046079/medium.jpeg,
01/05/2023,-238.034.723.813,-466.556.270.124,Governador Valadares,Minas Gerais,https://www.inaturalist.org/observations/161847115,https://inaturalist-open-data.s3.amazonaws.com/photos/279783988/medium.jpg,Um sagui visto tranquilo em uma árvore de um terreno no vila isa.
01/05/2023,-238.002.160.236,-466.567.498.818,Bom Jesus do Itabapoana,Rio de Janeiro,https://www.inaturalist.org/observations/170320008,https://inaturalist-open-data.s3.amazonaws.com/photos/295385646/medium.jpeg,
01/05/2023,-238.002.806.846,-466.566.003.713,São Paulo,São Paulo,https://www.inaturalist.org/observations/155780308,https://inaturalist-open-data.s3.amazonaws.com/photos/269475300/medium.jpeg,
01/05/2023,-238.033.749.566,-466.547.789.927,Ibiaí,Minas Gerais,https://www.inaturalist.org/observations/155908735,https://inaturalist-open-data.s3.amazonaws.com/photos/269540645/medium.jpeg,
01/05/2023,-237.920.683.233,-466.504.673.973,Ibiaí,Minas Gerais,https://www.inaturalist.org/observations/155908743,https://inaturalist-open-data.s3.amazonaws.com/photos/269541178/medium.jpeg,
01/05/2023,-238.034.747.693,-466.555.900.635,Ibiaí,Minas Gerais,https://www.inaturalist.org/observations/155908744,https://inaturalist-open-data.s3.amazonaws.com/photos/269541124/medium.jpeg,
01/05/2023,-2.380.028,-4.665.633,Jaboticatubas,Minas Gerais,https://www.inaturalist.org/observations/176046508,https://inaturalist-open-data.s3.amazonaws.com/photos/306014790/medium.jpg,
01/05/2023,-238.076.174.054,-466.550.208.628,Jaboticatubas,Minas Gerais,https://www.inaturalist.org/observations/176046509,https://inaturalist-open-data.s3.amazonaws.com/photos/306014786/medium.jpg,
01/05/2023,-238.003.597.222,-466.561.965.833,São Roque de Minas,Minas Gerais,https://www.inaturalist.org/observations/168395409,https://inaturalist-open-data.s3.amazonaws.com/photos/291829709/medium.jpg,
01/05/2023,-238.063.888.889,-466.558.333.333,Araguari,Minas Gerais,https://www.inaturalist.org/observations/156590448,https://static.inaturalist.org/photos/270791861/medium.jpeg,
01/05/2023,-237.999.944.444,-466.563.444.444,São José do Rio Preto,São Paulo,https://www.inaturalist.org/observations/156607699,https://static.inaturalist.org/photos/270822570/medium.jpeg,Saguizingo de vida-livre pelas árvores do Zoo 😳❤️
01/05/2023,-238.072.934.757,-466.550.529.865,São Paulo,São Paulo,https://www.inaturalist.org/observations/156747861,https://inaturalist-open-data.s3.amazonaws.com/photos/271075079/medium.jpeg,
01/05/2023,-238.071.001.122,-466.553.458.984,Ouro Preto,Minas Gerais,https://www.inaturalist.org/observations/157070832,https://static.inaturalist.org/photos/271634771/medium.jpeg,
01/05/2023,-238.077.138.252,-466.555.500.774,São José do Rio Preto,São Paulo,https://www.inaturalist.org/observations/157260180,https://static.inaturalist.org/photos/271927979/medium.jpeg,
03/05/2023,-212.183.073.284,-478.291.162.848,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/159954923,https://inaturalist-open-data.s3.amazonaws.com/photos/276380852/medium.jpeg,
05/05/2023,-198.342.069.301,-439.580.931.854,Jaguariúna,São Paulo,https://www.inaturalist.org/observations/157720192,https://inaturalist-open-data.s3.amazonaws.com/photos/272657382/medium.jpg,
05/05/2023,-225.556.749,-430.492.379,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/157738188,https://inaturalist-open-data.s3.amazonaws.com/photos/272686544/medium.jpeg,
06/05/2023,-217.273.964.959,-475.926.581.025,Petrópolis,Rio de Janeiro,https://www.inaturalist.org/observations/158896830,https://static.inaturalist.org/photos/274533793/medium.jpeg,
08/05/2023,-229.463.375.984,-471.996.679.361,São Paulo,São Paulo,https://www.inaturalist.org/observations/158122264,https://inaturalist-open-data.s3.amazonaws.com/photos/273346400/medium.jpg,
08/05/2023,-22.990.754,-46.440.934,São Paulo,São Paulo,https://www.inaturalist.org/observations/158160326,https://inaturalist-open-data.s3.amazonaws.com/photos/273372297/medium.jpg,
09/05/2023,-170.890.968.897,-456.070.945.412,São Paulo,São Paulo,https://www.inaturalist.org/observations/158274842,https://static.inaturalist.org/photos/273558161/medium.jpeg,
10/05/2023,-1.573.012,-479.033.083.333,São Paulo,São Paulo,https://www.inaturalist.org/observations/158333009,https://static.inaturalist.org/photos/273651932/medium.jpeg,
11/05/2023,-17.722.990.257,-486.077.122.582,São Paulo,São Paulo,https://www.inaturalist.org/observations/158383259,https://inaturalist-open-data.s3.amazonaws.com/photos/273732587/medium.jpg,"Com dois filhotes nas costas
"
13/05/2023,-1.971.079,-4.414.503,São Paulo,São Paulo,https://www.inaturalist.org/observations/158581569,https://static.inaturalist.org/photos/274050422/medium.jpeg,
14/05/2023,-162.402.268.845,-495.991.844.684,São Paulo,São Paulo,https://www.inaturalist.org/observations/158598865,https://static.inaturalist.org/photos/274075422/medium.jpeg,
14/05/2023,-1.670.483,-43.819.375,São Paulo,São Paulo,https://www.inaturalist.org/observations/158843565,https://inaturalist-open-data.s3.amazonaws.com/photos/274454635/medium.jpeg,
15/05/2023,-235.834.269,-467.299.287,São Paulo,São Paulo,https://www.inaturalist.org/observations/159007419,https://static.inaturalist.org/photos/274721840/medium.jpeg,
16/05/2023,-236.094.427.797,-468.694.309.518,São Paulo,São Paulo,https://www.inaturalist.org/observations/159175599,https://inaturalist-open-data.s3.amazonaws.com/photos/275005502/medium.jpg,
17/05/2023,-237.490.488.272,-465.226.984.397,Nova Canaã Paulista,São Paulo,https://www.inaturalist.org/observations/160137114,https://inaturalist-open-data.s3.amazonaws.com/photos/276706425/medium.jpeg,Estava em grupo
18/05/2023,-224.328.212.057,-422.050.443.545,Governador Valadares,Minas Gerais,https://www.inaturalist.org/observations/208118105,https://static.inaturalist.org/photos/368193696/medium.jpg,
19/05/2023,-211.757.225.777,-478.072.831.035,Juiz de Fora,Minas Gerais,https://www.inaturalist.org/observations/247414205,https://static.inaturalist.org/photos/441884168/medium.jpeg,
20/05/2023,-166.315.162,-437.378.594,São Paulo,São Paulo,https://www.inaturalist.org/observations/158589595,https://static.inaturalist.org/photos/274062143/medium.jpeg,
20/05/2023,-224.628.096.625,-430.940.488.548,São Paulo,São Paulo,https://www.inaturalist.org/observations/158626049,https://inaturalist-open-data.s3.amazonaws.com/photos/274117190/medium.jpg,
21/05/2023,-157.432.236.772,-478.856.896.633,São Paulo,São Paulo,https://www.inaturalist.org/observations/158654841,https://static.inaturalist.org/photos/274161136/medium.jpeg,
22/05/2023,-157.865.410.002,-480.586.940.925,São Paulo,São Paulo,https://www.inaturalist.org/observations/158668058,https://inaturalist-open-data.s3.amazonaws.com/photos/274182397/medium.jpeg,
22/05/2023,-189.952.825.195,-463.109.112.158,São Paulo,São Paulo,https://www.inaturalist.org/observations/158668064,https://static.inaturalist.org/photos/274182529/medium.jpg,
23/05/2023,-207.806.028.068,-493.539.635.092,São Paulo,São Paulo,https://www.inaturalist.org/observations/158669592,https://inaturalist-open-data.s3.amazonaws.com/photos/274184868/medium.jpg,
24/05/2023,-158.356.931.224,-4.791.688.218,São Paulo,São Paulo,https://www.inaturalist.org/observations/158672982,https://static.inaturalist.org/photos/274190518/medium.jpg,
26/05/2023,-223.958.400.434,-469.372.397.645,São Paulo,São Paulo,https://www.inaturalist.org/observations/158673111,https://inaturalist-open-data.s3.amazonaws.com/photos/274190849/medium.jpg,
26/05/2023,-19.862.075,-440.089.111.167,São Paulo,São Paulo,https://www.inaturalist.org/observations/158822847,https://inaturalist-open-data.s3.amazonaws.com/photos/274427744/medium.jpg,
27/05/2023,-157.434.966.667,-478.953.666.667,São Paulo,São Paulo,https://www.inaturalist.org/observations/158876289,https://inaturalist-open-data.s3.amazonaws.com/photos/274510249/medium.jpeg,
27/05/2023,-22.891.737,-47.090.048,São Paulo,São Paulo,https://www.inaturalist.org/observations/158885283,https://static.inaturalist.org/photos/274524352/medium.jpeg,
28/05/2023,-235.434.143.815,-467.614.567.944,São Paulo,São Paulo,https://www.inaturalist.org/observations/158918017,https://static.inaturalist.org/photos/274576426/medium.jpeg,
28/05/2023,-141.328.833.333,-475.093.616.667,São Paulo,São Paulo,https://www.inaturalist.org/observations/158927424,https://inaturalist-open-data.s3.amazonaws.com/photos/274588649/medium.jpeg,
28/05/2023,-157.433.839.861,-478.857.268.142,São Paulo,São Paulo,https://www.inaturalist.org/observations/158927429,https://inaturalist-open-data.s3.amazonaws.com/photos/274588827/medium.jpeg,
29/05/2023,-157.963.261.135,-478.084.907.554,São Paulo,São Paulo,https://www.inaturalist.org/observations/158929018,https://static.inaturalist.org/photos/274594143/medium.jpeg,
29/05/2023,-157.654.910.961,-4.785.627.946,São Paulo,São Paulo,https://www.inaturalist.org/observations/158943210,https://inaturalist-open-data.s3.amazonaws.com/photos/274617897/medium.jpeg,
30/05/2023,-23.567.293.032,-467.301.113.778,São Paulo,São Paulo,https://www.inaturalist.org/observations/158947596,https://static.inaturalist.org/photos/274624783/medium.jpeg,
01/06/2023,-231.864.744,-469.327.091.997,São Paulo,São Paulo,https://www.inaturalist.org/observations/158957050,https://static.inaturalist.org/photos/274622905/medium.jpeg,
02/06/2023,-157.430.010.983,-478.843.952.715,São Paulo,São Paulo,https://www.inaturalist.org/observations/158971326,https://inaturalist-open-data.s3.amazonaws.com/photos/274663972/medium.jpeg,
03/06/2023,-227.843.784.334,-469.018.843.275,São Paulo,São Paulo,https://www.inaturalist.org/observations/158980881,https://inaturalist-open-data.s3.amazonaws.com/photos/274671397/medium.jpeg,
03/06/2023,-158.325.320.281,-478.476.694.599,São Paulo,São Paulo,https://www.inaturalist.org/observations/159041451,https://inaturalist-open-data.s3.amazonaws.com/photos/274778457/medium.jpeg,
03/06/2023,-234.343.050.125,-467.470.896.037,São Paulo,São Paulo,https://www.inaturalist.org/observations/159125278,https://inaturalist-open-data.s3.amazonaws.com/photos/274919031/medium.jpg,
03/06/2023,-2.370.006,-467.111.666.667,São Paulo,São Paulo,https://www.inaturalist.org/observations/159157547,https://inaturalist-open-data.s3.amazonaws.com/photos/274975345/medium.jpg,
03/06/2023,-229.027.517.641,-470.216.416.195,São Paulo,São Paulo,https://www.inaturalist.org/observations/159161012,https://static.inaturalist.org/photos/275565722/medium.jpeg,
08/06/2023,-157.880.404.181,-480.579.606.816,São Paulo,São Paulo,https://www.inaturalist.org/observations/159627661,https://inaturalist-open-data.s3.amazonaws.com/photos/275806159/medium.jpeg,
08/06/2023,-157.800.774.857,-481.362.402.812,São Paulo,São Paulo,https://www.inaturalist.org/observations/159840586,https://static.inaturalist.org/photos/276188790/medium.jpeg,
08/06/2023,-211.702.641.431,-478.589.414.433,Pedreira,São Paulo,https://www.inaturalist.org/observations/160540865,https://inaturalist-open-data.s3.amazonaws.com/photos/277422841/medium.jpeg,
08/06/2023,-21.170.317.606,-478.589.732.945,Pedreira,São Paulo,https://www.inaturalist.org/observations/160540866,https://inaturalist-open-data.s3.amazonaws.com/photos/277422858/medium.jpeg,
10/06/2023,-157.729.216.667,-478.765.966.667,Pedreira,São Paulo,https://www.inaturalist.org/observations/160540871,https://inaturalist-open-data.s3.amazonaws.com/photos/277422880/medium.jpeg,
10/06/2023,-231.586.346.647,-441.281.374.555,Pedreira,São Paulo,https://www.inaturalist.org/observations/160540872,https://inaturalist-open-data.s3.amazonaws.com/photos/277422903/medium.jpeg,
11/06/2023,-212.244.795.997,-477.986.799,Pedreira,São Paulo,https://www.inaturalist.org/observations/160540873,https://inaturalist-open-data.s3.amazonaws.com/photos/277422934/medium.jpeg,
11/06/2023,-2.367.501.362,-464.120.645.811,Pedreira,São Paulo,https://www.inaturalist.org/observations/160540875,https://inaturalist-open-data.s3.amazonaws.com/photos/277422957/medium.jpeg,
11/06/2023,-189.957.657.179,-463.273.912.582,Pedreira,São Paulo,https://www.inaturalist.org/observations/160540876,https://inaturalist-open-data.s3.amazonaws.com/photos/277422982/medium.jpeg,
11/06/2023,-236.738.559.926,-464.081.406.369,Morada Nova de Minas,Minas Gerais,https://www.inaturalist.org/observations/168567374,https://inaturalist-open-data.s3.amazonaws.com/photos/292151704/medium.jpeg,
11/06/2023,-228.567.283.306,-465.973.547.376,Ribeirao Preto,São Paulo,https://www.inaturalist.org/observations/159415885,https://inaturalist-open-data.s3.amazonaws.com/photos/275430402/medium.jpeg,
13/06/2023,-20.548,-473.925.633.333,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/263082157,https://static.inaturalist.org/photos/472555843/medium.jpeg,
13/06/2023,-158.316.685.416,-480.290.880.427,Carmo do Paranaiba,Minas Gerais,https://www.inaturalist.org/observations/160813729,https://inaturalist-open-data.s3.amazonaws.com/photos/277916453/medium.jpg,
14/06/2023,-199.379.405.833,-439.410.858.056,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/159977314,https://inaturalist-open-data.s3.amazonaws.com/photos/276421618/medium.jpeg,
14/06/2023,-157.972.691.279,-4.780.211.019,Magé,Rio de Janeiro,https://www.inaturalist.org/observations/212658406,https://static.inaturalist.org/photos/375801128/medium.jpg,
14/06/2023,-157.974.431.863,-478.918.873.519,Santa Rita do Passa Quatro,São Paulo,https://www.inaturalist.org/observations/160807299,https://static.inaturalist.org/photos/277904587/medium.jpeg,
14/06/2023,-157.337.466.667,-479.216.583.333,Campinas,São Paulo,https://www.inaturalist.org/observations/160638846,https://inaturalist-open-data.s3.amazonaws.com/photos/277599042/medium.jpeg,
15/06/2023,-190.066.916.667,-463.142.166.667,Bragança Paulista,São Paulo,https://www.inaturalist.org/observations/161017501,https://static.inaturalist.org/photos/278289477/medium.jpg,
15/06/2023,-1.900.664.445,-46.314.175,Brasópolis,Minas Gerais,https://www.inaturalist.org/observations/174194354,https://static.inaturalist.org/photos/302600424/medium.jpeg,
16/06/2023,-157.634.362.994,-478.576.968.983,Esmeraldas,Minas Gerais,https://www.inaturalist.org/observations/161776173,https://inaturalist-open-data.s3.amazonaws.com/photos/279659362/medium.jpg,
18/06/2023,-190.064.611.167,-463.127.833.333,Montes Claros,Minas Gerais,https://www.inaturalist.org/observations/166042878,https://inaturalist-open-data.s3.amazonaws.com/photos/287497320/medium.jpg,Aproveitando uma visita a familiares e fazendo algumas fotos com o celular.
18/06/2023,-157.907.656.366,-478.882.415.593,São Paulo,São Paulo,https://www.inaturalist.org/observations/162944387,https://inaturalist-open-data.s3.amazonaws.com/photos/281758216/medium.jpeg,
20/06/2023,-157.426.153.794,-47.926.216.448,Cotia,São Paulo,https://www.inaturalist.org/observations/162002306,https://static.inaturalist.org/photos/280070716/medium.jpeg,
20/06/2023,-157.316.882.341,-479.027.764.499,São Roque,São Paulo,https://www.inaturalist.org/observations/162050364,https://static.inaturalist.org/photos/280160758/medium.jpeg,
21/06/2023,-15.677.818.296,-49.365.314.953,Santo André,São Paulo,https://www.inaturalist.org/observations/162199543,https://inaturalist-open-data.s3.amazonaws.com/photos/280436270/medium.jpeg,
21/06/2023,-157.975.154,-478.918.874,Casimiro de Abreu,Rio de Janeiro,https://www.inaturalist.org/observations/162321021,https://inaturalist-open-data.s3.amazonaws.com/photos/280660304/medium.jpg,
21/06/2023,-21.169.372.466,-4.781.108.547,Ribeirao Preto,São Paulo,https://www.inaturalist.org/observations/175339628,https://static.inaturalist.org/photos/304712570/medium.jpeg,
22/06/2023,-225.015.756.614,-431.799.917.077,Montes Claros,Minas Gerais,https://www.inaturalist.org/observations/163391894,https://inaturalist-open-data.s3.amazonaws.com/photos/282590699/medium.jpeg,
23/06/2023,-236.446.547,-470.871.987,Petrópolis,Rio de Janeiro,https://www.inaturalist.org/observations/164074417,https://inaturalist-open-data.s3.amazonaws.com/photos/283845687/medium.jpeg,
25/06/2023,-158.416.216.667,-48.961.925,Carmo do Paranaiba,Minas Gerais,https://www.inaturalist.org/observations/166110489,https://static.inaturalist.org/photos/287618873/medium.jpeg,"22/05/2023 
Bairro: Parque da banheira 
Lagoa do Fausto"
25/06/2023,-235.438.604.015,-467.607.854.429,São José do Rio Preto,São Paulo,https://www.inaturalist.org/observations/164868140,https://static.inaturalist.org/photos/285315506/medium.jpeg,"Vários saguis vida livre vieram nos visitar no Zoo.
OBS: o zoológico de Rio preto está fechado, mas eu estou estagiando lá, por isso eu pude registrar, rs. :)
Eu trabalho no biotério lá, e muitas vezes no caminho consigo registrar alguns bichos vida-livre."
25/06/2023,-189.938.366.667,-4.630.973,Mogi Guaçu,São Paulo,https://www.inaturalist.org/observations/163815216,https://inaturalist-open-data.s3.amazonaws.com/photos/283378799/medium.jpeg,"Interessante ver e fazer o registro desta espécie próximo das moradias humanas, mas ao mesmo tempo triste, pois provavelmente deve estar perdendo habitat."
28/06/2023,-229.873.395.368,-436.237.594.604,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/175289972,https://static.inaturalist.org/photos/304620873/medium.jpg,
29/06/2023,-189.952.825.195,-463.109.112.158,Campinas,São Paulo,https://www.inaturalist.org/observations/166991917,https://static.inaturalist.org/photos/289232127/medium.jpg,
30/06/2023,-207.806.028.068,-493.539.635.092,Osasco,São Paulo,https://www.inaturalist.org/observations/164246323,https://inaturalist-open-data.s3.amazonaws.com/photos/284158050/medium.jpeg,
01/07/2023,-158.076,-478.834.633.333,São Paulo,São Paulo,https://www.inaturalist.org/observations/164703071,https://inaturalist-open-data.s3.amazonaws.com/photos/285263879/medium.jpg,
03/07/2023,-198.760.823,-4.397.521.595,Jundiaí,São Paulo,https://www.inaturalist.org/observations/165004743,https://static.inaturalist.org/photos/285567844/medium.jpeg,
